ecg (ms)	filtered ecg (ms2)
0.0631752	0.0000179
0.0640908	0.0000182
0.0616493	0.0000187
0.0671428	0.0000192
0.0708051	0.0000197
0.0845389	0.0000201
0.0924739	0.0000205
0.1074284	0.0000208
0.1156687	0.0000211
0.1242141	0.0000216
0.1184154	0.0000221
0.1107856	0.0000227
0.0888116	0.0000234
0.0735519	0.0000241
0.0576817	0.0000248
0.0567662	0.0000257
0.0604285	0.0000266
0.0781298	0.0000277
0.0909479	0.0000288
0.1074284	0.00003
0.1159739	0.0000311
0.1242141	0.0000322
0.1232985	0.0000331
0.1251297	0.0000341
0.1226882	0.000035
0.1266557	0.000036
0.1281817	0.000037
0.1385583	0.000038
0.1452725	0.0000391
0.1571751	0.0000401
0.1623634	0.0000411
0.1706037	0.0000421
0.174266	0.0000433
0.1818959	0.0000446
0.1788439	0.0000462
0.1812855	0.000048
0.1736556	0.0000501
0.1666361	0.0000522
0.1501556	0.0000543
0.1342855	0.000056
0.1174998	0.0000573
0.108344	0.0000581
0.0970518	0.0000582
0.0897272	0.0000577
0.0766038	0.0000568
0.0662272	0.0000557
0.0531038	0.0000546
0.0463896	0.0000536
0.043948	0.0000529
0.0512727	0.0000525
0.0668376	0.0000523
0.0851492	0.0000521
0.1040713	0.0000517
0.1181102	0.0000512
0.1242141	0.0000504
0.1266557	0.0000496
0.1245193	0.0000489
0.1239089	0.0000483
0.1226882	0.000048
0.1214674	0.000048
0.1202466	0.0000482
0.1187206	0.0000487
0.1165843	0.0000496
0.1147531	0.0000506
0.1132271	0.0000519
0.1138375	0.0000535
0.10987	0.0000551
0.1025453	0.000057
0.0909479	0.0000589
0.0747726	0.000061
0.0640908	0.0000632
0.0589025	0.0000656
0.0604285	0.0000684
0.0653116	0.0000716
0.0732467	0.0000753
0.0793505	0.0000793
0.08637	0.0000839
0.0885064	0.0000888
0.0915583	0.0000943
0.0915583	0.0001003
0.0939999	0.0001069
0.0921687	0.0001141
0.0924739	0.0001221
0.0888116	0.0001308
0.0872856	0.0001403
0.0845389	0.0001507
0.0860648	0.0001619
0.0872856	0.0001742
0.0930843	0.0001876
0.0921687	0.0002021
0.0924739	0.0002179
0.0817921	0.000235
0.0756882	0.0002536
0.0671428	0.0002737
0.0686687	0.0002955
0.0744674	0.0003191
0.0891168	0.0003447
0.0949155	0.0003724
0.0970518	0.0004024
0.0869804	0.0004349
0.0750778	0.0004699
0.0567662	0.0005078
0.0460844	0.0005486
0.0381493	0.0005927
0.0408961	0.0006404
0.0436428	0.000692
0.0543246	0.0007479
0.0595129	0.0008085
0.0665324	0.0008739
0.0668376	0.0009448
0.0683635	0.0010214
0.0665324	0.0011043
0.0686687	0.0011939
0.0683635	0.001291
0.0711103	0.001396
0.0735519	0.0015097
0.0778246	0.0016326
0.0762986	0.0017655
0.0756882	0.0019089
0.0640908	0.0020638
0.0515779	0.002231
0.031435	0.0024116
0.0201428	0.002607
0.0137337	0.0028182
0.0265519	0.0030458
0.053409	0.0032885
0.1025453	0.0035426
0.164805	0.0038011
0.2444607	0.0040539
0.3402918	0.0042883
0.4544345	0.0044912
0.5798694	0.0046508
0.7159861	0.0047602
0.8527132	0.0048189
0.9772325	0.0048348
1.0809986	0.0048228
1.1530245	0.0048019
1.1890374	0.0047905
1.1841543	0.0048017
1.144479	0.0048398
1.069096	0.0048981
0.9647195	0.004961
0.8334859	0.0050076
0.6848563	0.0050167
0.5292071	0.0049723
0.3784411	0.0048667
0.2456815	0.0047022
0.1406946	0.0044891
0.0689739	0.0042425
0.0265519	0.0039783
0.0057987	0.0037101
-0.0039675	0.0034478
-0.0128182	0.0031975
-0.021974	0.002962
-0.0363181	0.0027424
-0.051883	0.0025382
-0.0695843	0.002349
-0.08637	0.0021738
-0.1022401	0.0020116
-0.1132271	0.0018616
-0.120857	0.0017229
-0.1202466	0.0015947
-0.1171947	0.0014764
-0.1135323	0.0013672
-0.1126167	0.0012664
-0.1110908	0.0011735
-0.1101752	0.0010878
-0.1062077	0.0010088
-0.1059025	0.0009361
-0.1077336	0.0008692
-0.1168895	0.0008077
-0.1226882	0.0007511
-0.1272661	0.0006992
-0.1242141	0.0006515
-0.1147531	0.0006075
-0.100409	0.0005669
-0.0808765	0.0005291
-0.0595129	0.0004936
-0.0378441	0.00046
-0.0186169	0.0004282
-0.0061039	0.0003982
0.0009156	0.00037
-0.0006104	0.0003436
-0.0048831	0.0003193
-0.0106818	0.0002968
-0.0131234	0.0002762
-0.0143441	0.0002572
-0.0119026	0.0002399
-0.0088506	0.000224
-0.0030519	0.0002094
0.0027467	0.0001961
0.0085454	0.0001838
0.0143441	0.0001724
0.0241104	0.0001617
0.0338766	0.0001517
0.0436428	0.0001421
0.054935	0.0001331
0.0653116	0.0001245
0.0711103	0.0001164
0.0793505	0.000109
0.0793505	0.0001021
0.0772142	0.0000959
0.0683635	0.0000903
0.0546298	0.0000851
0.0415064	0.0000803
0.0299091	0.0000759
0.0262467	0.000072
0.0305194	0.0000684
0.0405909	0.0000653
0.0546298	0.0000624
0.0689739	0.0000598
0.078435	0.0000572
0.0869804	0.0000547
0.089422	0.0000521
0.0946103	0.0000494
0.1001038	0.0000468
0.1052921	0.0000442
0.1092596	0.0000417
0.1159739	0.0000393
0.1211622	0.000037
0.1232985	0.0000349
0.1257401	0.000033
0.1217726	0.0000312
0.1181102	0.0000297
0.1144479	0.0000283
0.1123115	0.0000272
0.1144479	0.0000261
0.1165843	0.0000252
0.1168895	0.0000245
0.1135323	0.0000239
0.111396	0.0000234
0.1040713	0.000023
0.1001038	0.0000226
0.0930843	0.0000224
0.0906427	0.0000223
0.089422	0.0000223
0.0967466	0.0000223
0.098883	0.0000225
0.1025453	0.0000228
0.0970518	0.0000233
0.089422	0.0000238
0.0778246	0.0000244
0.0689739	0.0000252
0.0650064	0.0000261
0.0717207	0.0000271
0.0827077	0.0000282
0.0994934	0.0000291
0.1135323	0.0000298
0.130318	0.00003
0.1409998	0.0000299
0.1529024	0.0000294
0.1571751	0.0000288
0.1620582	0.0000281
0.1599219	0.0000274
0.1532076	0.000027
0.1449673	0.0000267
0.1379479	0.0000264
0.1294024	0.0000261
0.1245193	0.0000258
0.1196362	0.0000252
0.1147531	0.0000246
0.1055973	0.0000237
0.0982726	0.0000228
0.087896	0.0000218
0.0808765	0.0000208
0.0781298	0.0000199
0.0833181	0.0000191
0.0909479	0.0000185
0.1007142	0.0000178
0.1110908	0.0000173
0.1190258	0.0000167
0.1214674	0.0000162
0.1263505	0.0000157
0.1211622	0.0000154
0.1120063	0.0000151
0.1010193	0.0000148
0.0918635	0.0000147
0.0860648	0.0000145
0.0820973	0.0000144
0.0851492	0.0000144
0.0903375	0.0000144
0.0985778	0.0000146
0.1016297	0.0000148
0.1062077	0.0000151
0.1080388	0.0000154
0.1117012	0.0000159
0.1120063	0.0000164
0.1110908	0.000017
0.1037661	0.0000176
0.0921687	0.0000181
0.0772142	0.0000183
0.0619545	0.0000184
0.0491363	0.0000182
0.0421168	0.0000179
0.0381493	0.0000175
0.0430324	0.0000172
0.0488311	0.000017
0.0616493	0.0000168
0.0732467	0.0000167
0.08637	0.0000165
0.0927791	0.0000163
0.0939999	0.000016
0.0860648	0.0000157
0.0805713	0.0000154
0.0759934	0.0000152
0.0817921	0.0000149
0.0875908	0.0000147
0.1007142	0.0000145
0.1110908	0.0000144
0.1211622	0.0000143
0.1165843	0.0000143
0.1168895	0.0000143
0.1034609	0.0000144
0.0924739	0.0000144
0.0756882	0.0000144
0.0683635	0.0000143
0.0622597	0.0000141
0.0668376	0.0000138
0.0704999	0.0000135
0.076909	0.0000132
0.0729415	0.000013
0.0677532	0.0000128
0.056461	0.0000127
0.0531038	0.0000127
0.053409	0.0000127
0.0653116	0.0000128
0.0778246	0.0000127
0.0970518	0.0000126
0.1065128	0.0000124
0.1132271	0.0000122
0.1086492	0.0000121
0.1019349	0.000012
0.0872856	0.0000119
0.0775194	0.0000118
0.0647012	0.0000117
0.06287	0.0000116
0.0616493	0.0000115
0.0677532	0.0000113
0.0689739	0.0000113
0.0744674	0.0000112
0.0726363	0.0000112
0.0747726	0.0000113
0.0689739	0.0000115
0.0665324	0.0000117
0.0601233	0.0000121
0.0619545	0.0000124
0.06287	0.0000129
0.0698895	0.0000133
0.0781298	0.0000138
0.0897272	0.0000142
0.0961362	0.0000147
0.1013245	0.0000151
0.1001038	0.0000156
0.0985778	0.0000162
0.0933895	0.0000169
0.0915583	0.0000177
0.0882012	0.0000186
0.0882012	0.0000196
0.0839285	0.0000207
0.0839285	0.0000219
0.0817921	0.0000233
0.0845389	0.0000247
0.0872856	0.0000262
0.0976622	0.0000277
0.1080388	0.000029
0.1229933	0.0000301
0.1342855	0.0000309
0.1498505	0.0000314
0.1608375	0.0000318
0.1669413	0.0000322
0.166331	0.0000327
0.1593115	0.0000334
0.1498505	0.0000343
0.1361167	0.0000352
0.1217726	0.0000362
0.1095648	0.0000373
0.1028505	0.0000385
0.1034609	0.0000399
0.1104804	0.0000415
0.1202466	0.0000433
0.1315388	0.0000454
0.139779	0.0000477
0.1446621	0.0000503
0.1452725	0.0000532
0.1449673	0.0000563
0.1373375	0.0000596
0.1260453	0.0000628
0.1052921	0.0000655
0.0796557	0.0000675
0.0500519	0.0000686
0.0256363	0.0000691
0.0085454	0.0000692
0.0070195	0.0000694
0.0164805	0.0000698
0.0372337	0.0000706
0.0592077	0.0000716
0.0814869	0.0000724
0.1001038	0.0000728
0.1138375	0.000073
0.117805	0.000073
0.120857	0.000073
0.1171947	0.0000733
0.1159739	0.0000739
0.1080388	0.0000751
0.1025453	0.0000766
0.0909479	0.0000785
0.0842337	0.0000808
0.0750778	0.0000835
0.0741622	0.0000865
0.0714155	0.0000901
0.0766038	0.0000942
0.0775194	0.0000989
0.08637	0.0001042
0.0918635	0.0001101
0.1028505	0.0001167
0.1065128	0.0001241
0.1065128	0.0001321
0.0906427	0.0001409
0.0744674	0.0001504
0.0524934	0.0001605
0.0405909	0.0001714
0.031435	0.0001832
0.0360129	0.000196
0.0418116	0.00021
0.0561558	0.0002253
0.065922	0.0002418
0.0820973	0.0002595
0.0933895	0.0002784
0.1055973	0.0002986
0.1095648	0.0003203
0.1150583	0.0003438
0.10987	0.0003692
0.111396	0.0003969
0.1059025	0.000427
0.1089544	0.0004598
0.1059025	0.0004954
0.1055973	0.000534
0.0970518	0.0005759
0.0921687	0.0006214
0.0836233	0.0006706
0.0839285	0.0007241
0.0851492	0.000782
0.0976622	0.0008447
0.1080388	0.0009126
0.1205518	0.0009862
0.119331	0.0010658
0.1117012	0.001152
0.0936947	0.0012452
0.0778246	0.0013457
0.0592077	0.0014541
0.0503571	0.0015707
0.0408961	0.0016961
0.0369285	0.001831
0.0320454	0.0019762
0.0265519	0.0021326
0.0140389	0.002301
-0.0009156	0.0024829
-0.0158701	0.0026795
-0.0268571	0.0028924
-0.0320454	0.003123
-0.0177013	0.0033721
0.0103766	0.0036391
0.0558506	0.0039216
0.1129219	0.0042143
0.183727	0.0045092
0.2676555	0.0047956
0.3634865	0.005061
0.4754929	0.0052924
0.601233	0.0054788
0.7355185	0.0056132
0.8725508	0.0056953
1.0068364	0.0057329
1.1200635	0.0057415
1.2091802	0.0057414
1.255875	0.0057534
1.2589269	0.0057926
1.2165049	0.0058641
1.1331868	0.0059603
1.0138558	0.0060621
0.8640054	0.0061431
0.697064	0.0061762
0.5234084	0.0061401
0.3555515	0.0060241
0.2060062	0.0058302
0.0854544	0.0055707
-0.0027467	0.0052649
-0.0619545	0.0049337
-0.0939999	0.0045959
-0.1080388	0.0042652
-0.1092596	0.0039504
-0.1059025	0.0036555
-0.1016297	0.0033817
-0.1037661	0.0031284
-0.106818	0.0028944
-0.111396	0.0026783
-0.1171947	0.0024787
-0.1229933	0.0022945
-0.1260453	0.0021244
-0.1312336	0.0019675
-0.1336752	0.0018227
-0.1352011	0.0016893
-0.1327596	0.0015662
-0.128792	0.0014529
-0.1236037	0.0013485
-0.120857	0.0012525
-0.1199414	0.0011642
-0.1220778	0.0010831
-0.1272661	0.0010087
-0.1321492	0.0009404
-0.1275713	0.0008776
-0.1174998	0.0008199
-0.0964414	0.0007663
-0.0744674	0.0007162
-0.0469999	0.0006689
-0.0213636	0.0006238
0.0006104	0.0005808
0.0164805	0.0005398
0.0253311	0.0005009
0.0302142	0.0004642
0.0332662	0.00043
0.0323506	0.0003983
0.0292987	0.0003689
0.0241104	0.0003418
0.0201428	0.0003168
0.0170909	0.0002937
0.0170909	0.0002725
0.020448	0.000253
0.0244156	0.000235
0.0308246	0.0002184
0.0341818	0.0002032
0.0375389	0.0001891
0.0408961	0.0001761
0.0448636	0.0001641
0.0473051	0.0001529
0.0555454	0.0001425
0.0640908	0.0001328
0.0735519	0.0001238
0.0814869	0.0001155
0.0854544	0.0001078
0.0824025	0.0001008
0.073857	0.0000944
0.06287	0.0000886
0.0537142	0.0000833
0.0482207	0.0000784
0.0491363	0.0000741
0.0521882	0.0000702
0.0634804	0.0000667
0.0747726	0.0000636
0.0842337	0.0000608
0.08637	0.0000582
0.0872856	0.0000559
0.084844	0.0000537
0.0866752	0.0000517
0.0912531	0.0000499
0.1028505	0.0000481
0.1126167	0.0000464
0.1254349	0.0000448
0.1324544	0.0000433
0.1367271	0.000042
0.1348959	0.0000409
0.1321492	0.0000401
0.1251297	0.0000395
0.1202466	0.0000391
0.1144479	0.0000389
0.1107856	0.000039
0.1074284	0.0000394
0.1123115	0.0000399
0.1184154	0.0000406
0.130318	0.0000412
0.1422206	0.0000418
0.1571751	0.000042
0.1712141	0.0000418
0.1864738	0.0000413
0.1986816	0.0000405
0.2081426	0.0000396
0.2090582	0.0000387
0.2041751	0.0000381
0.1937984	0.0000376
0.1806751	0.0000373
0.1693829	0.0000371
0.1614478	0.0000368
0.1571751	0.0000363
0.1513764	0.0000357
0.1477141	0.000035
0.1416102	0.0000341
0.1352011	0.0000331
0.1257401	0.000032
0.1190258	0.000031
0.1132271	0.0000301
0.1110908	0.0000293
0.1138375	0.0000287
0.1205518	0.0000282
0.1260453	0.0000278
0.1336752	0.0000276
0.1385583	0.0000274
0.1464933	0.0000271
0.1486297	0.0000268
0.1547336	0.0000265
0.1568699	0.0000261
0.163279	0.0000256
0.1690777	0.0000251
0.1779283	0.0000247
0.1803699	0.0000242
0.1879998	0.0000239
0.1873894	0.0000237
0.1873894	0.0000236
0.1782335	0.0000236
0.17274	0.0000238
0.1599219	0.0000239
0.1541232	0.0000241
0.1425258	0.0000242
0.1431362	0.0000244
0.1400842	0.0000246
0.1437466	0.0000248
0.144357	0.000025
0.1458829	0.0000252
0.1385583	0.0000254
0.1336752	0.0000256
0.1168895	0.0000256
0.1040713	0.0000254
0.0869804	0.0000252
0.0808765	0.0000249
0.0750778	0.0000247
0.0811817	0.0000246
0.0909479	0.0000246
0.1080388	0.0000247
0.1184154	0.0000247
0.131844	0.0000245
0.1379479	0.0000241
0.1477141	0.0000236
0.1480193	0.000023
0.1516816	0.0000224
0.1458829	0.000022
0.1464933	0.0000216
0.1394738	0.0000214
0.1376427	0.0000213
0.1370323	0.0000214
0.1355063	0.0000215
0.130318	0.0000218
0.131844	0.0000222
0.1348959	0.0000228
0.1409998	0.0000235
0.1467985	0.0000242
0.1577855	0.0000251
0.1611426	0.0000261
0.1635842	0.0000272
0.1611426	0.0000284
0.1571751	0.0000299
0.1498505	0.0000314
0.141305	0.0000332
0.1330648	0.000035
0.1281817	0.0000368
0.1242141	0.0000387
0.1220778	0.0000406
0.1196362	0.0000424
0.1147531	0.0000441
0.1052921	0.0000457
0.0930843	0.0000471
0.0772142	0.0000482
0.0631752	0.0000491
0.053409	0.00005
0.0485259	0.0000508
0.0473051	0.0000518
0.0500519	0.0000531
0.0546298	0.0000547
0.0604285	0.0000566
0.0692791	0.0000592
0.0787402	0.0000613
0.0903375	0.0000632
0.1013245	0.0000648
0.1150583	0.0000658
0.1269609	0.0000664
0.139779	0.0000665
0.1501556	0.0000662
0.1635842	0.0000658
0.1699933	0.0000655
0.1791491	0.0000655
0.1748764	0.0000658
0.1684673	0.0000664
0.1532076	0.0000671
0.1339803	0.0000676
0.1107856	0.0000676
0.095831	0.0000669
0.0790454	0.0000656
0.0665324	0.0000639
0.0558506	0.000062
0.0546298	0.0000602
0.0555454	0.0000587
0.067448	0.0000575
0.0787402	0.0000565
0.0985778	0.0000555
0.1135323	0.0000542
0.1330648	0.0000528
0.1425258	0.0000512
0.1510712	0.0000495
0.1486297	0.000048
0.1458829	0.0000467
0.1300128	0.0000457
0.1196362	0.000045
0.1025453	0.0000446
0.1028505	0.0000444
0.1034609	0.0000445
0.1217726	0.0000447
0.1376427	0.0000451
0.1596167	0.0000455
0.1748764	0.0000459
0.1870842	0.0000465
0.1843374	0.0000474
0.1776231	0.0000485
0.1568699	0.0000496
0.1361167	0.0000505
0.1086492	0.0000511
0.0882012	0.0000511
0.0698895	0.0000507
0.0656168	0.0000501
0.067448	0.0000497
0.0790454	0.0000495
0.0909479	0.0000496
0.1080388	0.0000498
0.1181102	0.0000501
0.1294024	0.0000506
0.1339803	0.0000511
0.1388635	0.0000519
0.1342855	0.0000529
0.1290972	0.0000543
0.1144479	0.0000558
0.1001038	0.0000574
0.0805713	0.0000588
0.0665324	0.0000601
0.0576817	0.0000614
0.0540194	0.0000626
0.0540194	0.0000641
0.0573765	0.0000659
0.0625649	0.0000681
0.0708051	0.0000707
0.0766038	0.0000737
0.0839285	0.0000769
0.0903375	0.0000805
0.095831	0.0000842
0.1001038	0.0000882
0.1049869	0.0000924
0.1086492	0.0000969
0.1129219	0.0001017
0.1202466	0.0001068
0.1281817	0.0001124
0.1379479	0.0001186
0.1455777	0.0001254
0.150766	0.0001329
0.1501556	0.0001412
0.1409998	0.0001502
0.1232985	0.0001595
0.098883	0.0001689
0.0726363	0.0001782
0.0500519	0.0001874
0.0332662	0.0001967
0.0256363	0.0002066
0.0244156	0.0002175
0.0299091	0.0002297
0.0402857	0.0002432
0.054935	0.0002577
0.075383	0.0002731
0.1022401	0.0002889
0.1263505	0.0003053
0.1492401	0.0003223
0.1635842	0.0003406
0.1699933	0.0003605
0.1608375	0.0003825
0.1471037	0.0004069
0.1245193	0.0004336
0.1034609	0.0004628
0.0824025	0.0004946
0.0717207	0.0005293
0.0698895	0.0005673
0.084844	0.0006087
0.1074284	0.0006536
0.1388635	0.0007021
0.1666361	0.0007545
0.1873894	0.0008111
0.1925777	0.0008725
0.185253	0.0009392
0.1608375	0.0010115
0.128792	0.0010894
0.0927791	0.0011728
0.06287	0.0012618
0.0393701	0.0013565
0.0274675	0.0014578
0.0231948	0.0015664
0.0247207	0.0016834
0.0265519	0.0018097
0.0262467	0.0019463
0.0167857	0.002094
0.0048831	0.0022539
-0.0128182	0.002427
-0.0280779	0.0026145
-0.0390649	0.0028179
-0.0399805	0.0030385
-0.0320454	0.0032776
-0.012513	0.0035354
0.0158701	0.0038105
0.0576817	0.0040992
0.1159739	0.004395
0.1934933	0.0046879
0.2926814	0.0049654
0.406519	0.0052135
0.5334798	0.0054192
0.6699017	0.0055728
0.8105963	0.0056713
0.9436611	0.0057193
1.0642129	0.0057299
1.1588232	0.0057223
1.2201672	0.0057178
1.2409205	0.0057344
1.2210828	0.0057824
1.1603491	0.0058606
1.0614662	0.0059564
0.9314533	0.0060482
0.7797717	0.0061106
0.6167979	0.0061203
0.4541293	0.0060613
0.3039736	0.0059279
0.1739608	0.0057247
0.0701947	0.0054645
-0.010987	0.0051648
-0.0726363	0.0048435
-0.1159739	0.0045166
-0.1452725	0.0041961
-0.1614478	0.00389
-0.1681621	0.0036027
-0.1693829	0.0033356
-0.1635842	0.0030886
-0.1568699	0.0028607
-0.1504608	0.0026503
-0.1477141	0.0024562
-0.1461881	0.0022771
-0.1446621	0.002112
-0.1452725	0.0019598
-0.1437466	0.0018197
-0.1467985	0.0016908
-0.1495453	0.0015724
-0.1535128	0.0014637
-0.1583959	0.001364
-0.1605323	0.0012728
-0.1590063	0.0011894
-0.1525972	0.0011132
-0.1409998	0.0010433
-0.1248245	0.000979
-0.1065128	0.0009193
-0.0830129	0.0008632
-0.0585973	0.0008098
-0.0320454	0.0007585
-0.0027467	0.000709
0.0271623	0.0006614
0.0497467	0.0006162
0.064396	0.0005738
0.0637856	0.0005345
0.0497467	0.0004985
0.0238052	0.0004653
-0.0030519	0.0004345
-0.0317402	0.0004057
-0.0488311	0.0003785
-0.0567662	0.000353
-0.0506623	0.0003292
-0.0402857	0.0003073
-0.0277727	0.0002872
-0.020448	0.0002689
-0.0170909	0.0002521
-0.0180065	0.0002368
-0.0146493	0.0002227
-0.0051883	0.0002096
0.0103766	0.0001974
0.0228896	0.0001859
0.0369285	0.0001752
0.0369285	0.0001652
0.0396753	0.0001558
0.0375389	0.0001469
0.0412012	0.0001387
0.0494415	0.0001309
0.0653116	0.0001235
0.0814869	0.0001165
0.0979674	0.0001098
0.1046817	0.0001035
0.10987	0.0000976
0.1052921	0.0000922
0.1028505	0.0000873
0.0943051	0.000083
0.0949155	0.0000792
0.0924739	0.0000759
0.0949155	0.000073
0.0985778	0.0000706
0.1055973	0.0000685
0.1089544	0.0000668
0.1165843	0.0000653
0.1196362	0.0000641
0.1266557	0.000063
0.1327596	0.000062
0.1471037	0.0000611
0.1562595	0.0000604
0.1669413	0.0000599
0.1657206	0.0000599
0.161753	0.0000601
0.1467985	0.0000606
0.1355063	0.0000611
0.1168895	0.0000615
0.1059025	0.0000616
0.0909479	0.0000613
0.0824025	0.0000607
0.0698895	0.0000599
0.0656168	0.0000591
0.0598181	0.0000586
0.0613441	0.0000583
0.0653116	0.0000583
0.0766038	0.0000585
0.089422	0.0000587
0.1110908	0.0000586
0.1312336	0.000058
0.1525972	0.000057
0.1614478	0.0000556
0.1651102	0.0000539
0.1574803	0.0000522
0.1525972	0.0000506
0.1480193	0.0000491
0.1516816	0.0000479
0.1590063	0.0000469
0.1709089	0.0000462
0.1782335	0.0000458
0.1806751	0.0000456
0.1748764	0.0000457
0.163279	0.0000459
0.1498505	0.000046
0.1345907	0.000046
0.1217726	0.0000456
0.1095648	0.0000448
0.097357	0.0000435
0.0875908	0.0000418
0.0799609	0.0000399
0.0735519	0.0000379
0.0735519	0.0000359
0.0711103	0.0000341
0.0717207	0.0000324
0.0735519	0.000031
0.0805713	0.0000297
0.0903375	0.0000285
0.0976622	0.0000273
0.1022401	0.0000262
0.1062077	0.0000251
0.1062077	0.0000241
0.1086492	0.0000231
0.1092596	0.0000222
0.1147531	0.0000213
0.1174998	0.0000206
0.1217726	0.0000199
0.1196362	0.0000194
0.1181102	0.000019
0.1138375	0.0000187
0.1141427	0.0000185
0.1126167	0.0000185
0.119331	0.0000185
0.1232985	0.0000186
0.130318	0.0000189
0.130318	0.0000192
0.1309284	0.0000196
0.1251297	0.00002
0.1254349	0.0000205
0.1272661	0.0000211
0.1403894	0.0000217
0.1504608	0.0000223
0.1669413	0.0000231
0.1706037	0.000024
0.1684673	0.0000249
0.1525972	0.0000259
0.1309284	0.0000266
0.1028505	0.0000268
0.0811817	0.0000266
0.0653116	0.0000259
0.06287	0.0000249
0.0662272	0.0000237
0.0796557	0.0000226
0.0872856	0.0000216
0.0943051	0.0000208
0.0921687	0.00002
0.0909479	0.0000194
0.0833181	0.0000189
0.0793505	0.0000185
0.0720259	0.0000182
0.0695843	0.0000179
0.064396	0.0000177
0.0631752	0.0000175
0.0579869	0.0000174
0.0573765	0.0000173
0.0524934	0.0000173
0.0540194	0.0000174
0.0524934	0.0000176
0.0576817	0.0000179
0.0616493	0.0000183
0.0683635	0.0000187
0.0723311	0.0000191
0.0790454	0.0000194
0.0833181	0.0000198
0.089422	0.0000201
0.0939999	0.0000203
0.1001038	0.0000206
0.1025453	0.000021
0.1046817	0.0000215
0.1025453	0.0000221
0.0997986	0.0000229
0.0909479	0.0000237
0.0842337	0.0000245
0.0766038	0.0000254
0.0695843	0.0000262
0.0656168	0.000027
0.0613441	0.0000279
0.0579869	0.0000288
0.0573765	0.0000299
0.0573765	0.0000312
0.0619545	0.0000327
0.0677532	0.0000342
0.0762986	0.0000357
0.0845389	0.0000372
0.0949155	0.0000384
0.1043765	0.0000394
0.1150583	0.0000401
0.1281817	0.0000407
0.1409998	0.0000412
0.1501556	0.000042
0.1483245	0.0000429
0.1388635	0.000044
0.1205518	0.0000451
0.0976622	0.0000459
0.0744674	0.0000463
0.0576817	0.0000463
0.045474	0.000046
0.042422	0.0000457
0.0463896	0.0000455
0.0561558	0.0000456
0.0692791	0.0000459
0.08637	0.000046
0.1007142	0.000046
0.1156687	0.0000457
0.1269609	0.0000451
0.1364219	0.0000443
0.1400842	0.0000435
0.1406946	0.0000429
0.1348959	0.0000426
0.1269609	0.0000425
0.1135323	0.0000424
0.100409	0.0000425
0.0857596	0.0000424
0.0772142	0.0000425
0.0708051	0.0000427
0.0708051	0.0000431
0.0735519	0.0000437
0.0888116	0.0000445
0.1043765	0.0000454
0.1242141	0.0000463
0.1406946	0.0000472
0.1525972	0.0000482
0.1525972	0.0000495
0.1416102	0.000051
0.122383	0.0000526
0.097357	0.0000539
0.0686687	0.0000548
0.0460844	0.0000551
0.0299091	0.0000549
0.0231948	0.0000545
0.0262467	0.0000543
0.0378441	0.0000543
0.0558506	0.0000546
0.0747726	0.0000553
0.0882012	0.0000561
0.0952207	0.0000572
0.0927791	0.0000587
0.0811817	0.0000605
0.0631752	0.0000627
0.0494415	0.0000652
0.0350974	0.0000681
0.0323506	0.0000714
0.0369285	0.0000751
0.0476103	0.0000791
0.0671428	0.0000834
0.0897272	0.0000877
0.1117012	0.0000921
0.1257401	0.0000967
0.13337	0.0001016
0.1275713	0.0001071
0.1162791	0.0001131
0.098883	0.0001197
0.0802661	0.0001265
0.0607337	0.0001333
0.0436428	0.00014
0.0277727	0.0001466
